"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"47",9462,"Bayreuth",71601,0.546805,4,7,2
"48",9463,"Coburg",41062,0.466024,3,5,2
"49",9464,"Hof",44325,0.750183,5,10,3
"50",9471,"Bamberg",144695,0.554705,4,8,2
"51",9472,"Bayreuth",104615,0.549051,4,7,2
"52",9473,"Coburg",86715,0.534969,3,6,2
"53",9474,"Forchheim",113900,0.408406,1,2,1
"54",9475,"Hof",96608,0.603335,5,9,3
"55",9476,"Kronach",67998,0.553694,4,7,2
"56",9477,"Kulmbach",72541,0.619475,5,10,3
"57",9478,"Lichtenfels",66540,0.629118,5,10,3
"58",9479,"Wunsiedel i.Fichtelgebirge",73403,0.632335,5,10,3
"59",9561,"Ansbach",40010,0.531314,3,6,2
"60",9562,"Erlangen",106423,0.023662,1,1,1
"61",9563,"Fürth",121519,0.565752,4,8,2
"62",9564,"Nürnberg",501072,0.541395,3,6,2
"63",9565,"Schwabach",39941,0.457797,2,4,2
"64",9571,"Ansbach",179419,0.585616,5,9,3
"65",9572,"Erlangen-Höchstadt",132830,0.171224,1,1,1
"66",9573,"Fürth",113847,0.381258,1,2,1
"67",9574,"Nürnberger Land",165918,0.430558,2,3,2
"68",9575,"Neustadt a.d.Aisch-Bad Windsheim",97808,0.553717,4,7,2
"69",9576,"Roth",123890,0.472484,3,5,2
"70",9577,"Weißenburg-Gunzenhausen",92518,0.551962,4,7,2
"71",9661,"Aschaffenburg",68167,0.478443,3,5,2
"72",9662,"Schweinfurt",51610,0.576117,4,8,2
"73",9663,"Würzburg",124219,0.444303,2,4,2
"74",9671,"Aschaffenburg",172776,0.425535,2,3,2
"75",9672,"Bad Kissingen",102901,0.583601,5,9,3
"76",9673,"Rhön-Grabfeld",79676,0.552938,4,7,2
"77",9674,"Haßberge",84152,0.613829,5,9,3
"78",9675,"Kitzingen",88492,0.54121,3,6,2
"79",9676,"Miltenberg",127941,0.543525,4,7,2
"80",9677,"Main-Spessart",125915,0.411738,1,2,1
"81",9678,"Schweinfurt",113747,0.559681,4,8,2
"82",9679,"Würzburg",159253,0.456502,2,4,2
"83",9761,"Augsburg",281111,0.549894,4,7,2
"84",9762,"Kaufbeuren",42014,0.667586,5,10,3
"85",9763,"Kempten (Allgäu)",65624,0.580534,4,8,2
"86",9764,"Memmingen",42201,0.515147,3,5,2
"87",9771,"Aichach-Friedberg",129294,0.46555,2,4,2
"88",9772,"Augsburg",242697,0.460745,2,4,2
"89",9773,"Dillingen a.d.Donau",93478,0.562833,4,8,2
"90",9774,"Günzburg",121828,0.533693,3,6,2
"91",9775,"Neu-Ulm",167847,0.407588,1,2,1
"92",9776,"Lindau (Bodensee)",79387,0.519493,3,6,2
"93",9777,"Ostallgäu",135894,0.467324,3,5,2
"94",9778,"Unterallgäu",138712,0.448178,2,4,2
"95",9779,"Donau-Ries",130203,0.469514,3,5,2
"96",9780,"Oberallgäu",150981,0.487819,3,5,2
