"";"JAHR";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"23673";2005;6354;0,240296;13677;1;2;1
"23674";2005;6357;0,282209;36760;2;3;2
"23675";2005;6358;0,28363;24936;2;3;2
"23676";2005;6359;0,283343;15611;2;3;2
"23677";2005;6360;0,338723;12395;2;4;2
"23678";2005;6361;0,392923;9580;3;5;2
"23679";2005;6362;0,361754;13293;3;5;2
"23680";2005;6363;0,314326;17242;2;3;2
"23681";2005;6365;0,375115;21862;3;5;2
"23682";2005;6366;0,360443;17267;3;5;2
"23683";2005;6367;0,345101;21948;2;4;2
"23684";2005;6368;0,372599;16531;3;5;2
"23685";2005;6369;0,349201;19193;2;4;2
"23686";2005;6373;0,355993;8183;2;4;2
"23687";2005;6374;0,356591;60904;3;5;2
"23688";2005;6375;0,227367;18806;1;1;1
"23689";2005;6376;0,262693;29387;1;2;1
"23690";2005;6377;0,251005;21430;1;2;1
"23691";2005;6378;0,208302;8527;1;1;1
"23692";2005;6379;0,235848;15681;1;2;1
"23693";2005;6380;0,246885;16484;1;2;1
"23694";2005;6381;0,27856;16615;1;2;1
"23695";2005;6382;0,268644;23716;1;2;1
"23696";2005;6383;0,219781;14064;1;1;1
"23697";2005;6384;0,228224;17210;1;1;1
"23698";2005;6385;0,22987;14758;1;1;1
"23699";2005;6386;0,23451;18882;1;1;1
"23700";2005;6387;0,272576;12724;1;2;1
"23701";2005;6389;0,266037;9443;1;2;1
"23702";2005;6390;0,269833;9924;1;2;1
"23703";2005;6391;0,244357;10226;1;2;1
"23704";2005;6392;0,228531;17416;1;1;1
"23705";2005;6393;0,235787;16693;1;2;1
"23706";2005;6428;0,536703;58465;4;8;2
"23707";2005;6429;0,535196;93599;4;8;2
"23708";2005;6431;0,293895;24314;2;3;2
"23709";2005;6433;0,250472;25754;1;2;1
"23710";2005;6434;0,275711;45452;1;2;1
"23711";2005;6435;0,288449;16067;2;3;2
"23712";2005;6436;0,279698;13946;1;2;1
"23713";2005;6437;0,301926;15009;2;3;2
"23714";2005;6438;0,262822;20884;1;2;1
"23715";2005;6439;0,24527;17989;1;2;1
"23716";2005;6440;0,268019;20212;1;2;1
"23717";2005;6452;0,322941;24589;2;4;2
"23718";2005;6454;0,288387;34064;2;3;2
"23719";2005;6456;0,272277;32020;1;2;1
"23720";2005;6457;0,277076;24922;1;2;1
"23721";2005;6458;0,316288;14206;2;3;2
"23722";2005;6462;0,352233;40075;2;4;2
"23723";2005;6464;0,338913;25862;2;4;2
"23724";2005;6465;0,348964;23916;2;4;2
"23725";2005;6466;0,306095;18076;2;3;2
"23726";2005;6467;0,3335;11882;2;4;2
"23727";2005;6468;0,329676;17603;2;4;2
"23728";2005;6471;0,306021;13347;2;3;2
"23729";2005;6472;0,287105;16737;2;3;2
"23730";2005;6473;0,264916;19451;1;2;1
"23731";2005;6474;0,255498;7391;1;2;1
"23732";2005;6475;0,25067;13296;1;2;1
"23733";2005;6476;0,242993;10286;1;2;1
"23734";2005;6480;0,302402;15211;2;3;2
"23735";2005;6482;0,28721;21014;2;3;2
"23736";2005;6483;0,288549;30843;2;3;2
"23737";2005;6484;0,316332;14298;2;3;2
"23738";2005;6485;0,28497;22015;2;3;2
"23739";2005;6518;0,457161;17708;4;7;2
"23740";2005;6519;0,457065;77137;4;7;2
"23741";2005;6520;0,45619;155702;4;7;2
"23742";2005;6523;0,296793;46020;2;3;2
"23743";2005;6530;0,339731;10497;2;4;2
"23744";2005;6532;0,325219;20194;2;4;2
"23745";2005;6534;0,295422;17206;2;3;2
"23746";2005;6536;0,346992;11589;2;4;2
"23747";2005;6537;0,318746;11795;2;4;2
"23748";2005;6538;0,345436;16322;2;4;2
"23749";2005;6539;0,295233;13487;2;3;2
"23750";2005;6542;0,321409;62450;2;4;2
"23751";2005;6543;0,27323;20807;1;2;1
"23752";2005;6545;0,288736;15220;2;3;2
"23753";2005;6546;0,263655;30581;1;2;1
"23754";2005;6547;0,306207;28233;2;3;2
"23755";2005;6551;0,30202;34367;2;3;2
"23756";2005;6552;0,295728;33545;2;3;2
"23757";2005;6554;0,459033;7671;4;7;2
"23758";2005;6555;0,442483;36505;3;6;2
"23759";2005;6558;0,444896;25310;3;6;2
"23760";2005;6559;0,39199;28208;3;5;2
"23761";2005;6560;0,401557;14695;3;6;2
"23762";2005;6561;0,393766;20352;3;5;2
"23763";2005;6562;0,418965;17513;3;6;2
"23764";2005;6571;0,266458;39810;1;2;1
"23765";2005;6576;0,291539;22631;2;3;2
"23766";2005;6577;0,250703;27878;1;2;1
"23767";2005;6579;0,321465;27769;2;4;2
"23768";2005;6581;0,236935;35633;1;2;1
"23769";2005;6582;0,269666;15633;1;2;1
"23770";2005;6583;0,242581;19078;1;2;1
"23771";2005;6584;0,245049;10166;1;2;1
"23772";2005;6592;0,458094;39105;4;7;2
"23773";2005;6593;0,458588;70835;4;7;2
"23774";2005;6611;0,626098;64578;4;8;2
"23775";2005;6612;0,6261;60318;4;8;2
"23776";2005;6613;0,625576;51117;4;8;2
"23777";2005;6626;0,521352;17849;4;8;2
"23778";2005;6627;0,545214;11102;4;8;2
"23779";2005;6628;0,559851;29810;4;8;2
"23780";2005;6629;0,527206;25625;4;8;2
"23781";2005;6633;0,619377;39027;4;8;2
"23782";2005;6634;0,52428;19057;4;8;2
"23783";2005;6635;0,463224;15321;4;7;2
"23784";2005;6638;0,36937;36717;3;5;2
"23785";2005;6639;0,332731;10880;2;4;2
"23786";2005;6642;0,400937;41790;3;5;2
"23787";2005;6644;0,374843;21260;3;5;2
"23788";2005;6645;0,368938;34091;3;5;2
"23789";2005;6648;0,481984;38687;4;7;2
"23790";2005;6649;0,353348;4885;2;4;2
"23791";2005;6650;0,366123;8785;3;5;2
"23792";2005;6653;0,559395;24422;4;8;2
"23793";2005;6654;0,56306;22215;4;8;2
"23794";2005;6655;0,4858;16658;4;7;2
"23795";2005;6656;0,476633;14522;4;7;2
"23796";2005;6657;0,479271;32816;4;7;2
"23797";2005;6658;0,485911;23615;4;7;2
"23798";2005;6660;0,345885;26035;2;4;2
"23799";2005;6662;0,330604;27076;2;4;2
"23800";2005;6663;0,322785;12403;2;4;2
"23801";2005;6664;0,329036;23458;2;4;2
"23802";2005;6666;0,449979;29990;4;7;2
"23803";2005;6667;0,424657;15966;3;6;2
"23804";2005;6668;0,416768;15811;3;6;2
"23805";2005;6669;0,455967;12152;4;7;2
"23806";2005;6670;0,444228;30001;3;6;2
"23807";2005;6674;0,37702;34879;3;5;2
"23808";2005;6676;0,396871;19947;3;5;2
"23809";2005;6677;0,336884;17180;2;4;2
"23810";2005;6678;0,338788;32099;2;4;2
"23811";2005;6679;0,328091;22990;2;4;2
"23812";2005;6680;0,33195;27254;2;4;2
"23813";2005;6682;0,365608;19171;3;5;2
"23814";2005;6683;0,345952;16428;2;4;2
"23815";2005;6684;0,42974;8240;3;6;2
"23816";2005;6685;0,410974;9533;3;6;2
"23817";2005;6686;0,43572;8724;3;6;2
"23818";2005;6687;0,416277;22030;3;6;2
"23819";2005;6688;0,424681;15374;3;6;2
"23820";2005;6689;0,405789;14512;3;6;2
"23821";2005;6690;0,388356;21502;3;5;2
"23822";2005;6691;0,382045;15733;3;5;2
"23823";2005;6695;0,557182;47488;4;8;2
"23824";2005;6696;0,397748;4194;3;5;2
"23825";2005;6697;0,389219;11174;3;5;2
"23826";2005;6698;0,382153;11113;3;5;2
"23827";2005;6699;0,364434;11155;3;5;2
"23828";2005;6705;0,481543;7366;4;7;2
"23829";2005;6706;0,480973;107190;4;7;2
"23830";2005;6707;0,481114;48532;4;7;2
"23831";2005;6709;0,339332;20667;2;4;2
"23832";2005;6710;0,326608;20687;2;4;2
"23833";2005;6711;0,285375;23653;2;3;2
"23834";2005;6712;0,298624;19974;2;3;2
"23835";2005;6713;0,301735;13079;2;3;2
"23836";2005;6714;0,293137;14779;2;3;2
"23837";2005;6715;0,298481;12803;2;3;2
"23838";2005;6716;0,304179;14379;2;3;2
"23839";2005;6722;0,425414;52696;3;6;2
"23840";2005;6724;0,308718;20261;2;3;2
"23841";2005;6725;0,312821;17198;2;3;2
"23842";2005;6726;0,325567;12513;2;4;2
"23843";2005;6727;0,307073;9773;2;3;2
"23844";2005;6728;0,303678;6517;2;3;2
"23845";2005;6729;0,435422;17589;3;6;2
"23846";2005;6730;0,419583;23333;3;6;2
"23847";2005;6731;0,331252;11984;2;4;2
"23848";2005;6734;0,411987;48835;3;6;2
"23849";2005;6735;0,292187;9571;2;3;2
"23850";2005;6736;0,26478;17123;1;2;1
"23851";2005;6737;0,291809;15560;2;3;2
"23852";2005;6743;0,393935;53499;3;5;2
"23853";2005;6745;0,337318;30283;2;4;2
"23854";2005;6746;0,385196;7145;3;5;2
"23855";2005;6747;0,390356;6562;3;5;2
"23856";2005;6748;0,329181;20814;2;4;2
"23857";2005;6754;0,456375;24020;4;7;2
"23858";2005;6755;0,45678;57727;4;7;2
"23859";2005;6757;0,437357;18286;3;6;2
"23860";2005;6758;0,351203;9241;2;4;2
"23861";2005;6759;0,425207;20933;3;6;2
"23862";2005;6765;0,622847;35943;4;8;2
"23863";2005;6766;0,626169;62243;4;8;2
"23864";2005;6767;0,419062;10094;3;6;2
"23865";2005;6768;0,399961;14452;3;5;2
"23866";2005;6769;0,418633;12396;3;6;2
"23867";2005;6770;0,408893;9836;3;6;2
"23868";2005;6771;0,363991;8341;3;5;2
"23869";2005;6772;0,443756;11269;3;6;2
"23870";2005;6773;0,413336;9644;3;6;2
"23871";2005;6774;0,42005;9744;3;6;2
"23872";2005;6775;0,421263;7511;3;6;2
"23873";2005;6780;0,427883;10588;3;6;2
"23874";2005;6781;0,429158;5554;3;6;2
"23875";2005;6782;0,428249;11280;3;6;2
"23876";2005;6815;0,521388;7824;4;8;2
"23877";2005;6816;0,521449;65933;4;8;2
"23878";2005;6819;0,521158;22067;4;8;2
"23879";2005;6821;0,520464;33602;4;8;2
"23880";2005;6822;0,519359;10598;4;8;2
"23881";2005;6823;0,520598;18662;4;8;2
"23882";2005;6825;0,520491;28830;4;8;2
"23883";2005;6830;0,521149;117058;4;8;2
"23884";2005;6851;0,369011;34676;3;5;2
"23885";2005;6852;0,327802;11395;2;4;2
"23886";2005;6853;0,365381;13465;3;5;2
"23887";2005;6854;0,339595;20568;2;4;2
"23888";2005;6862;0,314747;32709;2;3;2
"23889";2005;6864;0,308258;28603;2;3;2
"23890";2005;6872;0,361889;41091;3;5;2
"23891";2005;6875;0,302969;20138;2;3;2
"23892";2005;6876;0,368849;21631;3;5;2
"23893";2005;6877;0,344351;12777;2;4;2
"23894";2005;6878;0,329456;30320;2;4;2
"23895";2005;6879;0,33309;17271;2;4;2
"23896";2005;6880;0,369082;12227;3;5;2
"23897";2005;6911;0,528545;61223;4;8;2
"23898";2005;6912;0,527742;94035;4;8;2
"23899";2005;6915;0,382106;13095;3;5;2
"23900";2005;6916;0,37126;26025;3;5;2
"23901";2005;6918;0,397848;26755;3;5;2
"23902";2005;6919;0,335038;30158;2;4;2
"23903";2005;6920;0,324906;15180;2;4;2
"23904";2005;6921;0,37287;15859;3;5;2
"23905";2005;6922;0,343978;23512;2;4;2
"23906";2005;6923;0,348152;21596;2;4;2
"23907";2005;6924;0,349417;15265;2;4;2
"23908";2005;6925;0,37049;24013;3;5;2
"23909";2005;6941;0,393722;12327;3;5;2
"23910";2005;6942;0,284535;9661;2;3;2
"23911";2005;6943;0,355664;11795;2;4;2
"23912";2005;6946;0,364135;44023;3;5;2
"23913";2005;6948;0,350771;20558;2;4;2
"23914";2005;6949;0,310499;9870;2;3;2
"23915";2005;6950;0,343465;21949;2;4;2
"23916";2005;6951;0,305977;12093;2;3;2
"23917";2005;7017;0,386381;14451;3;5;2
"23918";2005;7018;0,386381;33820;3;5;2
"23919";2005;7019;0,386263;92604;3;5;2
"23920";2005;7032;0,3851;65654;3;5;2
"23921";2005;7037;0,385683;76981;3;5;2
"23922";2005;7043;0,385528;50606;3;5;2
"23923";2005;7046;0,386381;22977;3;5;2
"23924";2005;7049;0,385646;45175;3;5;2
"23925";2005;7056;0,38513;112037;3;5;2
"23926";2005;7059;0,38601;78033;3;5;2
"23927";2005;7061;0,384781;22385;3;5;2
"23928";2005;7062;0,238517;5479;1;2;1
"23929";2005;7073;0,202834;46289;1;1;1
"23930";2005;7077;0,162065;40058;1;1;1
"23931";2005;7079;0,148348;43311;1;1;1
"23932";2005;7080;0,236886;33022;1;2;1
"23933";2005;7082;0,192813;19801;1;1;1
"23934";2005;7083;0,163531;18967;1;1;1
"23935";2005;7103;0,18836;48772;1;1;1
"23936";2005;7106;0,202009;64366;1;1;1
"23937";2005;7108;0,198935;42591;1;1;1
"23938";2005;7109;0,19626;9852;1;1;1
"23939";2005;7110;0,170057;19762;1;1;1
"23940";2005;7111;0,181301;20991;1;1;1
"23941";2005;7112;0,196681;16033;1;1;1
"23942";2005;7113;0,185749;25410;1;1;1
"23943";2005;7114;0,202295;12081;1;1;1
"23944";2005;7115;0,194332;18147;1;1;1
"23945";2005;7122;0,184581;47233;1;1;1
"23946";2005;7125;0,187387;25277;1;1;1
"23947";2005;7126;0,200132;18656;1;1;1
"23948";2005;7127;0,186398;26985;1;1;1
"23949";2005;7128;0,16886;14968;1;1;1
"23950";2005;7129;0,154148;15466;1;1;1
"23951";2005;7133;0,211012;48328;1;1;1
"23952";2005;7136;0,204153;27838;1;1;1
"23953";2005;7138;0,187756;26734;1;1;1
"23954";2005;7139;0,20232;26549;1;1;1
"23955";2005;7140;0,192767;24528;1;1;1
"23956";2005;7152;0,251413;35741;1;2;1
"23957";2005;7154;0,271496;35886;1;2;1
"23958";2005;7155;0,251432;7210;1;2;1
"23959";2005;7156;0,252312;13862;1;2;1
"23960";2005;7157;0,260531;17423;1;2;1
"23961";2005;7163;0,259702;38851;1;2;1
"23962";2005;7164;0,260342;53779;1;2;1
"23963";2005;7166;0,218182;28716;1;1;1
"23964";2005;7167;0,216428;29882;1;1;1
"23965";2005;7168;0,198825;26314;1;1;1
"23966";2005;7169;0,200908;26912;1;1;1
"23967";2005;7170;0,187044;25756;1;1;1
"23968";2005;7171;0,214654;24901;1;1;1
"23969";2005;7172;0,230125;28066;1;1;1
"23970";2005;7173;0,22161;26292;1;1;1
"23971";2005;7207;0,452348;87085;4;7;2
"23972";2005;7210;0,404802;43423;3;6;2
"23973";2005;7211;0,382812;31140;3;5;2
"23974";2005;7212;0,283898;18267;2;3;2
"23975";2005;7213;0,361227;15774;3;5;2
"23976";2005;7214;0,345256;21689;2;4;2
"23977";2005;7216;0,184048;24692;1;1;1
"23978";2005;7217;0,177059;24038;1;1;1
"23979";2005;7218;0,238576;18142;1;2;1
"23980";2005;7220;0,259097;21700;1;2;1
"23981";2005;7221;0,241512;20218;1;2;1
"23982";2005;7222;0,265756;16613;1;2;1
"23983";2005;7225;0,241949;22436;1;2;1
"23984";2005;7227;0,214023;21070;1;1;1
"23985";2005;7228;0,186014;14984;1;1;1
"23986";2005;7229;0,185169;15486;1;1;1
"23987";2005;7233;0,198103;33584;1;1;1
"23988";2005;7234;0,187018;6433;1;1;1
"23989";2005;7235;0,185493;13840;1;1;1
"23990";2005;7236;0,179352;5597;1;1;1
"23991";2005;7237;0,19223;18952;1;1;1
"23992";2005;7239;0,187378;12252;1;1;1
"23993";2005;7240;0,164655;19804;1;1;1
"23994";2005;7241;0,280857;16277;2;3;2
"23995";2005;7245;0,227017;26478;1;1;1
"23996";2005;7246;0,208846;30570;1;1;1
"23997";2005;7247;0,204004;14066;1;1;1
"23998";2005;7248;0,379459;18269;3;5;2
"23999";2005;7250;0,352364;11395;2;4;2
"24000";2005;7251;0,355082;20137;2;4;2
"24001";2005;7252;0,297054;14426;2;3;2
"24002";2005;7253;0,261376;13839;1;2;1
"24003";2005;7255;0,239036;21668;1;2;1
"24004";2005;7257;0,249053;12026;1;2;1
"24005";2005;7258;0,242686;25157;1;2;1
"24006";2005;7262;0,208168;40511;1;1;1
"24007";2005;7263;0,183634;25269;1;1;1
"24008";2005;7264;0,207251;12116;1;1;1
"24009";2005;7265;0,179734;13624;1;1;1
"24010";2005;7266;0,1971;22952;1;1;1
"24011";2005;7276;0,294518;66399;2;3;2
"24012";2005;7277;0,29576;47212;2;3;2
"24013";2005;7279;0,262796;18078;1;2;1
"24014";2005;7280;0,267171;18908;1;2;1
"24015";2005;7281;0,300294;21899;2;3;2
"24016";2005;7282;0,243299;17765;1;2;1
"24017";2005;7303;0,260168;57153;1;2;1
"24018";2005;7305;0,231529;19950;1;1;1
"24019";2005;7306;0,202804;29105;1;1;1
"24020";2005;7307;0,223048;21182;1;1;1
"24021";2005;7308;0,213582;12997;1;1;1
"24022";2005;7309;0,19505;16788;1;1;1
"24023";2005;7310;0,189652;10005;1;1;1
"24024";2005;7311;0,230004;19881;1;1;1
"24025";2005;7320;0,184259;14064;1;1;1
"24026";2005;7323;0,206937;49633;1;1;1
"24027";2005;7324;0,186441;28552;1;1;1
"24028";2005;7325;0,184964;16292;1;1;1
"24029";2005;7326;0,184169;26249;1;1;1
"24030";2005;7327;0,195269;16768;1;1;1
"24031";2005;7331;0,264442;27001;1;2;1
"24032";2005;7332;0,249045;10748;1;2;1
"24033";2005;7333;0,241759;8164;1;2;1
"24034";2005;7334;0,217615;14288;1;1;1
"24035";2005;7343;0,285653;66786;2;3;2
"24036";2005;7344;0,322407;19461;2;4;2
"24037";2005;7345;0,284603;22091;2;3;2
"24038";2005;7346;0,29805;21031;2;3;2
"24039";2005;7347;0,30121;26404;2;3;2
"24040";2005;7348;0,29205;10427;2;3;2
"24041";2005;7349;0,29536;14370;2;3;2
"24042";2005;7352;0,328816;60634;2;4;2
"24043";2005;7354;0,274348;20538;1;2;1
"24044";2005;7355;0,27798;20830;1;2;1
"24045";2005;7356;0,273209;19941;1;2;1
"24046";2005;7357;0,265477;13123;1;2;1
"24047";2005;7361;0,223134;39126;1;1;1
"24048";2005;7363;0,203739;25477;1;1;1
"24049";2005;7364;0,271629;11278;1;2;1
"24050";2005;7365;0,221175;18291;1;1;1
"24051";2005;7366;0,200907;25249;1;1;1
"24052";2005;7372;0,220158;6253;1;1;1
"24053";2005;7373;0,220407;84033;1;1;1
"24054";2005;7376;0,16478;50819;1;1;1
"24055";2005;7377;0,169573;31410;1;1;1
"24056";2005;7407;0,342191;89390;2;4;2
"24057";2005;7408;0,341776;32131;2;4;2
"24058";2005;7417;0,263139;45420;1;2;1
"24059";2005;7418;0,262336;25954;1;2;1
"24060";2005;7419;0,239919;29310;1;2;1
"24061";2005;7420;0,258144;7060;1;2;1
"24062";2005;7421;0,213613;24691;1;1;1
"24063";2005;7422;0,241699;21055;1;2;1
"24064";2005;7423;0,214031;17783;1;1;1
"24065";2005;7424;0,256822;15289;1;2;1
"24066";2005;7425;0,268838;15765;1;2;1
"24067";2005;7432;0,215871;43328;1;1;1
"24068";2005;7433;0,255887;15839;1;2;1
"24069";2005;7434;0,23952;28754;1;2;1
"24070";2005;7435;0,237409;19632;1;2;1
"24071";2005;7436;0,242978;26361;1;2;1
"24072";2005;7437;0,229776;19854;1;1;1
"24073";2005;7438;0,222313;17214;1;1;1
"24074";2005;7439;0,236941;16174;1;2;1
"24075";2005;7440;0,266918;11982;1;2;1
"24076";2005;7441;0,280529;5005;2;3;2
"24077";2005;7442;0,270457;18797;1;2;1
"24078";2005;7452;0,288907;38891;2;3;2
"24079";2005;7453;0,283215;17409;2;3;2
"24080";2005;7454;0,274678;18988;1;2;1
"24081";2005;7456;0,283854;33538;2;3;2
"24082";2005;7457;0,294804;15444;2;3;2
"24083";2005;7458;0,289393;19801;2;3;2
"24084";2005;7459;0,297224;16801;2;3;2
"24085";2005;7461;0,183298;23290;1;1;1
"24086";2005;7462;0,162406;21626;1;1;1
"24087";2005;7463;0,156474;17475;1;1;1
"24088";2005;7465;0,165223;20573;1;1;1
"24089";2005;7467;0,135566;17042;1;1;1
"24090";2005;7470;0,297891;6570;2;3;2
"24091";2005;7472;0,322456;17686;2;4;2
"24092";2005;7473;0,324309;18488;2;4;2
"24093";2005;7474;0,321655;19342;2;4;2
"24094";2005;7482;0,31394;22779;2;3;2
"24095";2005;7483;0,273104;17642;1;2;1
"24096";2005;7484;0,286023;11374;2;3;2
"24097";2005;7485;0,28036;13723;1;2;1
"24098";2005;7486;0,275784;15404;1;2;1
"24099";2005;7488;0,393433;35188;3;5;2
"24100";2005;7490;0,29248;25981;2;3;2
"24101";2005;7491;0,347942;16421;2;4;2
"24102";2005;7492;0,364439;14953;3;5;2
"24103";2005;7493;0,352186;14315;2;4;2
"24104";2005;7501;0,301807;28835;2;3;2
"24105";2005;7503;0,292972;31787;2;3;2
"24106";2005;7504;0,251363;9941;1;2;1
"24107";2005;7505;0,29645;17540;2;3;2
"24108";2005;7517;0,348523;46256;2;4;2
"24109";2005;7518;0,350568;75203;2;4;2
"24110";2005;7519;0,175156;11756;1;1;1
"24111";2005;7520;0,153537;9855;1;1;1
"24112";2005;7521;0,168004;19453;1;1;1
"24113";2005;7522;0,166367;18284;1;1;1
"24114";2005;7523;0,15471;15949;1;1;1
"24115";2005;7524;0,15169;18847;1;1;1
"24116";2005;7530;0,166219;7799;1;1;1
"24117";2005;7532;0,292817;18029;2;3;2
"24118";2005;7533;0,201434;20580;1;1;1
"24119";2005;7536;0,265227;23121;1;2;1
"24120";2005;7537;0,271603;9389;1;2;1
"24121";2005;7538;0,231817;19708;1;1;1
"24122";2005;7539;0,222107;17204;1;1;1
"24123";2005;7541;0,206791;25369;1;1;1
"24124";2005;7542;0,149649;7581;1;1;1
"24125";2005;7543;0,187731;14416;1;1;1
"24126";2005;7544;0,178604;17508;1;1;1
"24127";2005;7613;0,417651;78626;3;6;2
"24128";2005;7614;0,417107;26363;3;6;2
"24129";2005;7618;0,417663;82638;3;6;2
"24130";2005;7619;0,417822;21600;3;6;2
"24131";2005;7622;0,417453;96228;3;6;2
"24132";2005;7627;0,260303;40049;1;2;1
"24133";2005;7628;0,258969;20314;1;2;1
"24134";2005;7629;0,291066;24170;2;3;2
"24135";2005;7630;0,237624;15646;1;2;1
"24136";2005;7631;0,262455;14087;1;2;1
"24137";2005;7632;0,275104;18429;1;2;1
"24138";2005;7633;0,249773;19816;1;2;1
"24139";2005;7634;0,223218;16137;1;1;1
"24140";2005;7635;0,266541;27129;1;2;1
"24141";2005;7643;0,203963;48041;1;1;1
"24142";2005;7644;0,182821;12249;1;1;1
"24143";2005;7645;0,1562;8223;1;1;1
"24144";2005;7646;0,192866;12302;1;1;1
"24145";2005;7647;0,19138;22250;1;1;1
"24146";2005;7653;0,286174;54306;2;3;2
"24147";2005;7654;0,161175;15919;1;1;1
"24148";2005;7657;0,144008;29166;1;1;1
"24149";2005;7659;0,171106;24118;1;1;1
"24150";2005;7664;0,300528;43968;2;3;2
"24151";2005;7666;0,297033;25921;2;3;2
"24152";2005;7667;0,280591;11715;2;3;2
"24153";2005;7668;0,298744;22759;2;3;2
"24154";2005;7669;0,287906;21100;2;3;2
"24155";2005;7670;0,291171;32591;2;3;2
"24156";2005;7672;0,385659;19964;3;5;2
"24157";2005;7674;0,22521;18367;1;1;1
"24158";2005;7675;0,229579;15590;1;1;1
"24159";2005;7676;0,21759;20050;1;1;1
"24160";2005;7677;0,215663;15396;1;1;1
"24161";2005;7682;0,414464;33120;3;6;2
"24162";2005;7683;0,327166;17024;2;4;2
"24163";2005;7684;0,348142;7411;2;4;2
"24164";2005;7685;0,37307;31548;3;5;2
"24165";2005;7686;0,302037;14994;2;3;2
"24166";2005;7687;0,26635;31610;1;2;1
"24167";2005;7688;0,370594;23895;3;5;2
"24168";2005;7689;0,367304;4940;3;5;2
"24169";2005;7765;0,288614;58240;2;3;2
"24170";2005;7769;0,321287;34784;2;4;2
"24171";2005;7770;0,228033;27731;1;1;1
"24172";2005;7771;0,203007;10399;1;1;1
"24173";2005;7772;0,265736;15624;1;2;1
"24174";2005;7773;0,24621;17540;1;2;1
"24175";2005;7774;0,269293;27219;1;2;1
"24176";2005;7775;0,203744;5722;1;1;1
"24177";2005;7776;0,206704;14028;1;1;1
"24178";2005;7777;0,2316;7913;1;1;1
"24179";2005;7778;0,229558;8140;1;1;1
"24180";2005;7779;0,245183;19108;1;2;1
"24181";2005;7781;0,16362;29445;1;1;1
"24182";2005;7783;0,15596;26267;1;1;1
"24183";2005;7785;0,238538;26145;1;2;1
"24184";2005;7786;0,235837;11364;1;2;1
"24185";2005;7787;0,241424;12192;1;2;1
"24186";2005;7788;0,236163;16047;1;2;1
"24187";2005;7793;0,320124;44866;2;4;2
"24188";2005;7794;0,255152;13060;1;2;1
"24189";2005;7795;0,256929;14695;1;2;1
"24190";2005;7796;0,24653;16242;1;2;1
"24191";2005;7797;0,266543;22172;1;2;1
"24192";2005;7804;0,279384;6134;1;2;1
"24193";2005;7805;0,279375;78195;1;2;1
"24194";2005;7807;0,285439;18713;2;3;2
"24195";2005;7808;0,279244;14270;1;2;1
"24196";2005;7809;0,252392;4798;1;2;1
"24197";2005;7811;0,246138;12862;1;2;1
"24198";2005;7812;0,258991;15030;1;2;1
"24199";2005;7813;0,233066;8315;1;1;1
"24200";2005;7814;0,196768;16547;1;1;1
"24201";2005;7816;0,280366;21701;2;3;2
"24202";2005;7817;0,274302;9953;1;2;1
"24203";2005;7818;0,219803;13599;1;1;1
"24204";2005;7819;0,210905;12107;1;1;1
"24205";2005;7822;0,398511;46527;3;5;2
"24206";2005;7823;0,376583;22313;3;5;2
"24207";2005;7824;0,395138;19173;3;5;2
"24208";2005;7825;0,375722;17198;3;5;2
"24209";2005;7826;0,402502;9462;3;6;2
"24210";2005;7831;0,367834;30763;3;5;2
"24211";2005;7833;0,379784;20362;3;5;2
"24212";2005;7834;0,396637;6776;3;5;2
"24213";2005;7835;0,373203;14542;3;5;2
"24214";2005;7846;0,418884;82635;3;6;2
"24215";2005;7847;0,418531;12549;3;6;2
"24216";2005;7853;0,125795;34429;1;1;1
"24217";2005;7854;0,104051;12494;1;1;1
"24218";2005;7855;0,091901;11280;1;1;1
"24219";2005;7856;0,06142;7205;1;1;1
"24220";2005;7857;0,110478;15943;1;1;1
"24221";2005;7858;0,091128;10563;1;1;1
"24222";2005;7859;0,110319;4407;1;1;1
"24223";2005;7860;0,154009;12025;1;1;1
"24224";2005;7862;0,206719;24665;1;1;1
"24225";2005;7864;0,166328;16165;1;1;1
"24226";2005;7865;0,184546;18430;1;1;1
"24227";2005;7866;0,16694;17884;1;1;1
"24228";2005;7871;0,152453;11807;1;1;1
"24229";2005;7872;0,178258;13781;1;1;1
"24230";2005;7873;0,162879;15886;1;1;1
"24231";2005;7909;0,560655;1957;4;8;2
"24232";2005;7910;0,560026;81894;4;8;2
"24233";2005;7911;0,560201;139595;4;8;2
"24234";2005;7918;0,2981;40053;2;3;2
"24235";2005;7919;0,292446;22662;2;3;2
"24236";2005;7920;0,31968;15342;2;4;2
"24237";2005;7921;0,27202;29822;1;2;1
"24238";2005;7922;0,315428;13287;2;3;2
"24239";2005;7923;0,283821;22223;2;3;2
"24240";2005;7924;0,320434;16422;2;4;2
"24241";2005;7925;0,30857;15554;2;3;2
"24242";2005;7926;0,283522;12700;2;3;2
"24243";2005;7927;0,269072;10653;1;2;1
"24244";2005;7928;0,297411;16635;2;3;2
"24245";2005;7929;0,301584;13513;2;3;2
"24246";2005;7931;0,296105;27067;2;3;2
"24247";2005;7933;0,291968;22379;2;3;2
"24248";2005;7934;0,28833;23577;2;3;2
"24249";2005;7935;0,287361;15134;2;3;2
"24250";2005;7936;0,287923;17466;2;3;2
"24251";2005;7937;0,350737;15506;2;4;2
"24252";2005;7939;0,336913;12070;2;4;2
"24253";2005;7940;0,328915;8501;2;4;2
