"","Kreiskennziffer","Name des Kreises","Jahr","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"5698",9778,"Unterallgäu",2007,140419,0.215419,1,1,1
"5699",9778,"Unterallgäu",2008,140419,0.218063,1,1,1
"5700",9778,"Unterallgäu",2009,140419,0.181692,1,1,1
"5701",9778,"Unterallgäu",2010,140419,0.211818,1,2,1
"5702",9778,"Unterallgäu",2011,140419,0.215014,1,1,1
"5703",9778,"Unterallgäu",2012,140419,0.165209,1,1,1
"5704",9778,"Unterallgäu",2013,140419,0.181138,1,1,1
"5705",9778,"Unterallgäu",2014,140419,0.201668,1,1,1
"5706",9778,"Unterallgäu",2015,140419,0.188222,1,1,1
"5707",9779,"Donau-Ries",1998,131345,0.159321,1,1,1
"5708",9779,"Donau-Ries",1999,131345,0.162953,1,1,1
"5709",9779,"Donau-Ries",2000,131345,0.186333,1,2,1
"5710",9779,"Donau-Ries",2001,131345,0.190298,1,2,1
"5711",9779,"Donau-Ries",2002,131345,0.183608,1,2,1
"5712",9779,"Donau-Ries",2003,131345,0.212594,1,2,1
"5713",9779,"Donau-Ries",2004,131345,0.209143,1,1,1
"5714",9779,"Donau-Ries",2005,131345,0.228578,1,1,1
"5715",9779,"Donau-Ries",2006,131345,0.194671,1,1,1
"5716",9779,"Donau-Ries",2007,131345,0.184483,1,1,1
"5717",9779,"Donau-Ries",2008,131345,0.224477,1,1,1
"5718",9779,"Donau-Ries",2009,131345,0.158539,1,1,1
"5719",9779,"Donau-Ries",2010,131345,0.185554,1,1,1
"5720",9779,"Donau-Ries",2011,131345,0.200569,1,1,1
"5721",9779,"Donau-Ries",2012,131345,0.151169,1,1,1
"5722",9779,"Donau-Ries",2013,131345,0.175412,1,1,1
"5723",9779,"Donau-Ries",2014,131345,0.198803,1,1,1
"5724",9779,"Donau-Ries",2015,131345,0.175419,1,1,1
"5725",9780,"Oberallgäu",1998,152672,0.241771,2,3,2
"5726",9780,"Oberallgäu",1999,152672,0.220158,2,3,2
"5727",9780,"Oberallgäu",2000,152672,0.227794,2,3,2
"5728",9780,"Oberallgäu",2001,152672,0.240314,2,3,2
"5729",9780,"Oberallgäu",2002,152672,0.259225,2,3,2
"5730",9780,"Oberallgäu",2003,152672,0.276164,2,3,2
"5731",9780,"Oberallgäu",2004,152672,0.280092,2,3,2
"5732",9780,"Oberallgäu",2005,152672,0.287534,2,3,2
"5733",9780,"Oberallgäu",2006,152672,0.292247,2,3,2
"5734",9780,"Oberallgäu",2007,152672,0.270062,2,3,2
"5735",9780,"Oberallgäu",2008,152672,0.269424,1,2,1
"5736",9780,"Oberallgäu",2009,152672,0.250355,2,3,2
"5737",9780,"Oberallgäu",2010,152672,0.24949,1,2,1
"5738",9780,"Oberallgäu",2011,152672,0.255269,1,2,1
"5739",9780,"Oberallgäu",2012,152672,0.21867,1,2,1
"5740",9780,"Oberallgäu",2013,152672,0.269667,1,2,1
"5741",9780,"Oberallgäu",2014,152672,0.272874,1,2,1
"5742",9780,"Oberallgäu",2015,152672,0.268147,1,2,1
"5743",10041,"Regionalverband Saarbrücken",1998,327380,0.543537,4,8,2
"5744",10041,"Regionalverband Saarbrücken",1999,327380,0.550089,4,8,2
"5745",10041,"Regionalverband Saarbrücken",2000,327380,0.549963,4,8,2
"5746",10041,"Regionalverband Saarbrücken",2001,327380,0.588979,4,8,2
"5747",10041,"Regionalverband Saarbrücken",2002,327380,0.587716,4,8,2
"5748",10041,"Regionalverband Saarbrücken",2003,327380,0.58166,4,8,2
"5749",10041,"Regionalverband Saarbrücken",2004,327380,0.551724,4,8,2
"5750",10041,"Regionalverband Saarbrücken",2005,327380,0.579942,4,8,2
"5751",10041,"Regionalverband Saarbrücken",2006,327380,0.632129,4,8,2
"5752",10041,"Regionalverband Saarbrücken",2007,327380,0.596912,4,8,2
"5753",10041,"Regionalverband Saarbrücken",2008,327380,0.632436,5,9,3
"5754",10041,"Regionalverband Saarbrücken",2009,327380,0.652676,5,9,3
"5755",10041,"Regionalverband Saarbrücken",2010,327380,0.645412,5,9,3
"5756",10041,"Regionalverband Saarbrücken",2011,327380,0.65082,5,9,3
"5757",10041,"Regionalverband Saarbrücken",2012,327380,0.628216,5,9,3
"5758",10041,"Regionalverband Saarbrücken",2013,327380,0.650022,5,9,3
"5759",10041,"Regionalverband Saarbrücken",2014,327380,0.658272,5,9,3
"5760",10041,"Regionalverband Saarbrücken",2015,327380,0.687016,5,9,3
"5761",10042,"Merzig-Wadern",1998,103997,0.419734,4,7,2
"5762",10042,"Merzig-Wadern",1999,103997,0.438368,4,7,2
"5763",10042,"Merzig-Wadern",2000,103997,0.440417,4,7,2
"5764",10042,"Merzig-Wadern",2001,103997,0.426829,4,7,2
"5765",10042,"Merzig-Wadern",2002,103997,0.408129,3,6,2
"5766",10042,"Merzig-Wadern",2003,103997,0.410981,3,6,2
"5767",10042,"Merzig-Wadern",2004,103997,0.440919,3,6,2
"5768",10042,"Merzig-Wadern",2005,103997,0.42612,3,6,2
"5769",10042,"Merzig-Wadern",2006,103997,0.488666,4,7,2
"5770",10042,"Merzig-Wadern",2007,103997,0.477517,4,7,2
"5771",10042,"Merzig-Wadern",2008,103997,0.499156,4,7,2
"5772",10042,"Merzig-Wadern",2009,103997,0.484429,4,7,2
"5773",10042,"Merzig-Wadern",2010,103997,0.489482,4,7,2
"5774",10042,"Merzig-Wadern",2011,103997,0.519493,4,7,2
"5775",10042,"Merzig-Wadern",2012,103997,0.470336,4,7,2
"5776",10042,"Merzig-Wadern",2013,103997,0.48806,4,7,2
"5777",10042,"Merzig-Wadern",2014,103997,0.509462,4,7,2
"5778",10042,"Merzig-Wadern",2015,103997,0.551664,4,8,2
"5779",10043,"Neunkirchen",1998,133735,0.454438,4,7,2
"5780",10043,"Neunkirchen",1999,133735,0.460707,4,7,2
"5781",10043,"Neunkirchen",2000,133735,0.457832,4,7,2
"5782",10043,"Neunkirchen",2001,133735,0.505962,4,8,2
"5783",10043,"Neunkirchen",2002,133735,0.495686,4,8,2
"5784",10043,"Neunkirchen",2003,133735,0.507988,4,8,2
"5785",10043,"Neunkirchen",2004,133735,0.494018,4,7,2
"5786",10043,"Neunkirchen",2005,133735,0.495465,4,7,2
"5787",10043,"Neunkirchen",2006,133735,0.544265,4,7,2
"5788",10043,"Neunkirchen",2007,133735,0.505819,4,7,2
"5789",10043,"Neunkirchen",2008,133735,0.537882,4,7,2
"5790",10043,"Neunkirchen",2009,133735,0.502488,4,7,2
"5791",10043,"Neunkirchen",2010,133735,0.516013,4,7,2
"5792",10043,"Neunkirchen",2011,133735,0.504188,4,7,2
"5793",10043,"Neunkirchen",2012,133735,0.495679,4,7,2
"5794",10043,"Neunkirchen",2013,133735,0.538004,4,7,2
"5795",10043,"Neunkirchen",2014,133735,0.540215,4,7,2
"5796",10043,"Neunkirchen",2015,133735,0.547381,4,7,2
"5797",10044,"Saarlouis",1998,197009,0.313501,2,4,2
"5798",10044,"Saarlouis",1999,197009,0.306636,2,4,2
"5799",10044,"Saarlouis",2000,197009,0.310265,3,5,2
"5800",10044,"Saarlouis",2001,197009,0.320261,2,4,2
"5801",10044,"Saarlouis",2002,197009,0.328733,3,5,2
"5802",10044,"Saarlouis",2003,197009,0.326644,2,4,2
"5803",10044,"Saarlouis",2004,197009,0.325938,2,4,2
"5804",10044,"Saarlouis",2005,197009,0.339847,2,4,2
"5805",10044,"Saarlouis",2006,197009,0.373926,3,5,2
"5806",10044,"Saarlouis",2007,197009,0.360578,3,5,2
"5807",10044,"Saarlouis",2008,197009,0.381396,3,5,2
"5808",10044,"Saarlouis",2009,197009,0.367459,3,5,2
"5809",10044,"Saarlouis",2010,197009,0.352803,2,4,2
"5810",10044,"Saarlouis",2011,197009,0.34934,2,4,2
"5811",10044,"Saarlouis",2012,197009,0.322486,2,4,2
"5812",10044,"Saarlouis",2013,197009,0.376298,2,4,2
"5813",10044,"Saarlouis",2014,197009,0.366863,2,4,2
"5814",10044,"Saarlouis",2015,197009,0.362403,2,4,2
"5815",10045,"Saarpfalz-Kreis",1998,144584,0.30912,2,4,2
"5816",10045,"Saarpfalz-Kreis",1999,144584,0.308896,2,4,2
"5817",10045,"Saarpfalz-Kreis",2000,144584,0.315667,3,5,2
"5818",10045,"Saarpfalz-Kreis",2001,144584,0.333706,3,5,2
"5819",10045,"Saarpfalz-Kreis",2002,144584,0.332558,3,5,2
"5820",10045,"Saarpfalz-Kreis",2003,144584,0.370345,3,5,2
"5821",10045,"Saarpfalz-Kreis",2004,144584,0.359734,3,5,2
"5822",10045,"Saarpfalz-Kreis",2005,144584,0.361145,3,5,2
"5823",10045,"Saarpfalz-Kreis",2006,144584,0.375109,3,5,2
"5824",10045,"Saarpfalz-Kreis",2007,144584,0.374686,3,5,2
"5825",10045,"Saarpfalz-Kreis",2008,144584,0.386103,3,5,2
"5826",10045,"Saarpfalz-Kreis",2009,144584,0.372536,3,5,2
"5827",10045,"Saarpfalz-Kreis",2010,144584,0.361332,2,4,2
"5828",10045,"Saarpfalz-Kreis",2011,144584,0.360129,2,4,2
"5829",10045,"Saarpfalz-Kreis",2012,144584,0.348816,3,5,2
"5830",10045,"Saarpfalz-Kreis",2013,144584,0.387289,3,5,2
"5831",10045,"Saarpfalz-Kreis",2014,144584,0.385128,3,5,2
"5832",10045,"Saarpfalz-Kreis",2015,144584,0.387907,3,5,2
"5833",10046,"St. Wendel",1998,88892,0.266725,2,3,2
"5834",10046,"St. Wendel",1999,88892,0.25967,2,3,2
"5835",10046,"St. Wendel",2000,88892,0.322385,3,5,2
"5836",10046,"St. Wendel",2001,88892,0.285668,2,4,2
"5837",10046,"St. Wendel",2002,88892,0.28956,2,4,2
"5838",10046,"St. Wendel",2003,88892,0.320562,2,4,2
"5839",10046,"St. Wendel",2004,88892,0.318877,2,4,2
"5840",10046,"St. Wendel",2005,88892,0.319816,2,3,2
"5841",10046,"St. Wendel",2006,88892,0.341882,2,4,2
"5842",10046,"St. Wendel",2007,88892,0.341132,2,4,2
"5843",10046,"St. Wendel",2008,88892,0.357978,2,4,2
"5844",10046,"St. Wendel",2009,88892,0.29803,2,4,2
"5845",10046,"St. Wendel",2010,88892,0.317148,2,4,2
"5846",10046,"St. Wendel",2011,88892,0.315795,2,3,2
"5847",10046,"St. Wendel",2012,88892,0.311772,2,4,2
"5848",10046,"St. Wendel",2013,88892,0.335162,2,4,2
"5849",10046,"St. Wendel",2014,88892,0.346218,2,4,2
"5850",10046,"St. Wendel",2015,88892,0.33872,2,4,2
"5851",11000,"Berlin, Stadt",1998,3520031,0.640536,5,9,3
"5852",11000,"Berlin, Stadt",1999,3520031,0.659165,5,9,3
"5853",11000,"Berlin, Stadt",2000,3520031,0.634567,5,9,3
"5854",11000,"Berlin, Stadt",2001,3520031,0.728234,5,9,3
"5855",11000,"Berlin, Stadt",2002,3520031,0.716225,5,9,3
"5856",11000,"Berlin, Stadt",2003,3520031,0.741482,5,9,3
"5857",11000,"Berlin, Stadt",2004,3520031,0.772451,5,9,3
"5858",11000,"Berlin, Stadt",2005,3520031,0.779816,5,10,3
"5859",11000,"Berlin, Stadt",2006,3520031,0.834501,5,10,3
"5860",11000,"Berlin, Stadt",2007,3520031,0.79143,5,10,3
"5861",11000,"Berlin, Stadt",2008,3520031,0.805233,5,10,3
"5862",11000,"Berlin, Stadt",2009,3520031,0.8361,5,10,3
"5863",11000,"Berlin, Stadt",2010,3520031,0.838928,5,10,3
"5864",11000,"Berlin, Stadt",2011,3520031,0.827417,5,10,3
"5865",11000,"Berlin, Stadt",2012,3520031,0.809165,5,10,3
"5866",11000,"Berlin, Stadt",2013,3520031,0.80798,5,10,3
"5867",11000,"Berlin, Stadt",2014,3520031,0.805962,5,10,3
"5868",11000,"Berlin, Stadt",2015,3520031,0.813296,5,10,3
"5869",12051,"Brandenburg an der Havel, Stadt",1998,71574,0.850281,5,10,3
"5870",12051,"Brandenburg an der Havel, Stadt",1999,71574,0.886254,5,10,3
"5871",12051,"Brandenburg an der Havel, Stadt",2000,71574,0.870624,5,10,3
"5872",12051,"Brandenburg an der Havel, Stadt",2001,71574,0.975539,5,10,3
"5873",12051,"Brandenburg an der Havel, Stadt",2002,71574,0.901804,5,10,3
"5874",12051,"Brandenburg an der Havel, Stadt",2003,71574,0.908981,5,10,3
"5875",12051,"Brandenburg an der Havel, Stadt",2004,71574,0.881615,5,10,3
"5876",12051,"Brandenburg an der Havel, Stadt",2005,71574,0.866733,5,10,3
"5877",12051,"Brandenburg an der Havel, Stadt",2006,71574,0.864029,5,10,3
"5878",12051,"Brandenburg an der Havel, Stadt",2007,71574,0.79237,5,10,3
"5879",12051,"Brandenburg an der Havel, Stadt",2008,71574,0.834713,5,10,3
"5880",12051,"Brandenburg an der Havel, Stadt",2009,71574,0.838336,5,10,3
"5881",12051,"Brandenburg an der Havel, Stadt",2010,71574,0.821919,5,10,3
"5882",12051,"Brandenburg an der Havel, Stadt",2011,71574,0.810129,5,10,3
"5883",12051,"Brandenburg an der Havel, Stadt",2012,71574,0.852253,5,10,3
"5884",12051,"Brandenburg an der Havel, Stadt",2013,71574,0.813823,5,10,3
"5885",12051,"Brandenburg an der Havel, Stadt",2014,71574,0.792103,5,10,3
"5886",12051,"Brandenburg an der Havel, Stadt",2015,71574,0.766324,5,10,3
"5887",12052,"Cottbus, Stadt",1998,99687,0.829456,5,10,3
"5888",12052,"Cottbus, Stadt",1999,99687,0.877235,5,10,3
"5889",12052,"Cottbus, Stadt",2000,99687,0.849481,5,10,3
"5890",12052,"Cottbus, Stadt",2001,99687,0.912718,5,10,3
"5891",12052,"Cottbus, Stadt",2002,99687,0.855274,5,10,3
"5892",12052,"Cottbus, Stadt",2003,99687,0.88456,5,10,3
"5893",12052,"Cottbus, Stadt",2004,99687,0.885979,5,10,3
"5894",12052,"Cottbus, Stadt",2005,99687,0.855558,5,10,3
"5895",12052,"Cottbus, Stadt",2006,99687,0.917834,5,10,3
"5896",12052,"Cottbus, Stadt",2007,99687,0.841765,5,10,3
"5897",12052,"Cottbus, Stadt",2008,99687,0.85366,5,10,3
"5898",12052,"Cottbus, Stadt",2009,99687,0.857419,5,10,3
"5899",12052,"Cottbus, Stadt",2010,99687,0.842831,5,10,3
"5900",12052,"Cottbus, Stadt",2011,99687,0.842361,5,10,3
"5901",12052,"Cottbus, Stadt",2012,99687,0.825604,5,10,3
"5902",12052,"Cottbus, Stadt",2013,99687,0.792884,5,10,3
"5903",12052,"Cottbus, Stadt",2014,99687,0.778883,5,10,3
"5904",12052,"Cottbus, Stadt",2015,99687,0.756944,5,10,3
"5905",12053,"Frankfurt (Oder), Stadt",1998,58092,0.893314,5,10,3
"5906",12053,"Frankfurt (Oder), Stadt",1999,58092,0.941979,5,10,3
"5907",12053,"Frankfurt (Oder), Stadt",2000,58092,0.912514,5,10,3
"5908",12053,"Frankfurt (Oder), Stadt",2001,58092,0.994446,5,10,3
"5909",12053,"Frankfurt (Oder), Stadt",2002,58092,0.952804,5,10,3
"5910",12053,"Frankfurt (Oder), Stadt",2003,58092,0.956019,5,10,3
"5911",12053,"Frankfurt (Oder), Stadt",2004,58092,0.956829,5,10,3
"5912",12053,"Frankfurt (Oder), Stadt",2005,58092,0.918262,5,10,3
"5913",12053,"Frankfurt (Oder), Stadt",2006,58092,0.961624,5,10,3
"5914",12053,"Frankfurt (Oder), Stadt",2007,58092,0.883336,5,10,3
"5915",12053,"Frankfurt (Oder), Stadt",2008,58092,0.900941,5,10,3
"5916",12053,"Frankfurt (Oder), Stadt",2009,58092,0.906448,5,10,3
"5917",12053,"Frankfurt (Oder), Stadt",2010,58092,0.891602,5,10,3
"5918",12053,"Frankfurt (Oder), Stadt",2011,58092,0.889553,5,10,3
"5919",12053,"Frankfurt (Oder), Stadt",2012,58092,0.883626,5,10,3
"5920",12053,"Frankfurt (Oder), Stadt",2013,58092,0.879903,5,10,3
"5921",12053,"Frankfurt (Oder), Stadt",2014,58092,0.869854,5,10,3
"5922",12053,"Frankfurt (Oder), Stadt",2015,58092,0.865292,5,10,3
"5923",12054,"Potsdam, Stadt",1998,167745,0.725592,5,9,3
"5924",12054,"Potsdam, Stadt",1999,167745,0.754002,5,10,3
"5925",12054,"Potsdam, Stadt",2000,167745,0.758026,5,10,3
"5926",12054,"Potsdam, Stadt",2001,167745,0.827543,5,10,3
"5927",12054,"Potsdam, Stadt",2002,167745,0.775357,5,9,3
"5928",12054,"Potsdam, Stadt",2003,167745,0.809564,5,10,3
"5929",12054,"Potsdam, Stadt",2004,167745,0.795422,5,10,3
"5930",12054,"Potsdam, Stadt",2005,167745,0.795509,5,10,3
"5931",12054,"Potsdam, Stadt",2006,167745,0.822384,5,10,3
"5932",12054,"Potsdam, Stadt",2007,167745,0.775905,5,10,3
"5933",12054,"Potsdam, Stadt",2008,167745,0.782859,5,10,3
"5934",12054,"Potsdam, Stadt",2009,167745,0.807751,5,10,3
"5935",12054,"Potsdam, Stadt",2010,167745,0.855265,5,10,3
"5936",12054,"Potsdam, Stadt",2011,167745,0.863624,5,10,3
"5937",12054,"Potsdam, Stadt",2012,167745,0.854591,5,10,3
"5938",12054,"Potsdam, Stadt",2013,167745,0.837245,5,10,3
"5939",12054,"Potsdam, Stadt",2014,167745,0.842112,5,10,3
"5940",12054,"Potsdam, Stadt",2015,167745,0.841499,5,10,3
"5941",12060,"Barnim",1998,177411,0.697849,5,9,3
"5942",12060,"Barnim",1999,177411,0.697788,5,9,3
"5943",12060,"Barnim",2000,177411,0.700751,5,9,3
"5944",12060,"Barnim",2001,177411,0.800976,5,9,3
"5945",12060,"Barnim",2002,177411,0.732739,5,9,3
"5946",12060,"Barnim",2003,177411,0.751288,5,9,3
"5947",12060,"Barnim",2004,177411,0.769637,5,9,3
"5948",12060,"Barnim",2005,177411,0.752733,5,9,3
"5949",12060,"Barnim",2006,177411,0.755048,5,9,3
"5950",12060,"Barnim",2007,177411,0.698503,5,9,3
"5951",12060,"Barnim",2008,177411,0.693676,5,9,3
"5952",12060,"Barnim",2009,177411,0.65912,5,9,3
"5953",12060,"Barnim",2010,177411,0.673738,5,9,3
"5954",12060,"Barnim",2011,177411,0.637791,5,9,3
"5955",12060,"Barnim",2012,177411,0.627425,5,9,3
"5956",12060,"Barnim",2013,177411,0.622963,5,9,3
"5957",12060,"Barnim",2014,177411,0.616533,4,8,2
"5958",12060,"Barnim",2015,177411,0.609439,4,8,2
"5959",12061,"Dahme-Spreewald",1998,164528,0.638293,5,9,3
"5960",12061,"Dahme-Spreewald",1999,164528,0.656788,5,9,3
"5961",12061,"Dahme-Spreewald",2000,164528,0.662138,5,9,3
"5962",12061,"Dahme-Spreewald",2001,164528,0.713982,5,9,3
"5963",12061,"Dahme-Spreewald",2002,164528,0.668188,5,9,3
"5964",12061,"Dahme-Spreewald",2003,164528,0.675341,5,9,3
"5965",12061,"Dahme-Spreewald",2004,164528,0.685442,5,9,3
"5966",12061,"Dahme-Spreewald",2005,164528,0.649124,5,9,3
"5967",12061,"Dahme-Spreewald",2006,164528,0.643358,4,8,2
"5968",12061,"Dahme-Spreewald",2007,164528,0.601975,4,8,2
"5969",12061,"Dahme-Spreewald",2008,164528,0.600938,4,8,2
"5970",12061,"Dahme-Spreewald",2009,164528,0.560536,4,8,2
"5971",12061,"Dahme-Spreewald",2010,164528,0.568241,4,8,2
"5972",12061,"Dahme-Spreewald",2011,164528,0.574033,4,8,2
"5973",12061,"Dahme-Spreewald",2012,164528,0.573176,4,8,2
"5974",12061,"Dahme-Spreewald",2013,164528,0.563347,4,8,2
"5975",12061,"Dahme-Spreewald",2014,164528,0.577635,4,8,2
"5976",12061,"Dahme-Spreewald",2015,164528,0.572532,4,8,2
"5977",12062,"Elbe-Elster",1998,104673,0.846686,5,10,3
"5978",12062,"Elbe-Elster",1999,104673,0.868287,5,10,3
"5979",12062,"Elbe-Elster",2000,104673,0.843319,5,10,3
"5980",12062,"Elbe-Elster",2001,104673,0.924013,5,10,3
"5981",12062,"Elbe-Elster",2002,104673,0.860612,5,10,3
"5982",12062,"Elbe-Elster",2003,104673,0.869908,5,10,3
"5983",12062,"Elbe-Elster",2004,104673,0.851238,5,10,3
"5984",12062,"Elbe-Elster",2005,104673,0.810803,5,10,3
"5985",12062,"Elbe-Elster",2006,104673,0.845712,5,10,3
"5986",12062,"Elbe-Elster",2007,104673,0.769248,5,10,3
"5987",12062,"Elbe-Elster",2008,104673,0.761373,5,10,3
"5988",12062,"Elbe-Elster",2009,104673,0.727752,5,10,3
"5989",12062,"Elbe-Elster",2010,104673,0.743187,5,10,3
"5990",12062,"Elbe-Elster",2011,104673,0.717051,5,10,3
"5991",12062,"Elbe-Elster",2012,104673,0.718262,5,10,3
"5992",12062,"Elbe-Elster",2013,104673,0.68586,5,9,3
"5993",12062,"Elbe-Elster",2014,104673,0.676097,5,9,3
"5994",12062,"Elbe-Elster",2015,104673,0.687784,5,9,3
"5995",12063,"Havelland",1998,158236,0.689075,5,9,3
"5996",12063,"Havelland",1999,158236,0.700881,5,9,3
"5997",12063,"Havelland",2000,158236,0.660498,5,9,3
"5998",12063,"Havelland",2001,158236,0.768448,5,9,3
"5999",12063,"Havelland",2002,158236,0.728172,5,9,3
"6000",12063,"Havelland",2003,158236,0.733981,5,9,3
"6001",12063,"Havelland",2004,158236,0.733774,5,9,3
"6002",12063,"Havelland",2005,158236,0.698992,5,9,3
"6003",12063,"Havelland",2006,158236,0.689635,5,9,3
"6004",12063,"Havelland",2007,158236,0.619768,4,8,2
"6005",12063,"Havelland",2008,158236,0.621833,4,8,2
"6006",12063,"Havelland",2009,158236,0.594052,4,8,2
"6007",12063,"Havelland",2010,158236,0.617459,4,8,2
"6008",12063,"Havelland",2011,158236,0.607551,4,8,2
"6009",12063,"Havelland",2012,158236,0.594569,4,8,2
"6010",12063,"Havelland",2013,158236,0.601271,4,8,2
"6011",12063,"Havelland",2014,158236,0.594789,4,8,2
"6012",12063,"Havelland",2015,158236,0.590178,4,8,2
"6013",12064,"Märkisch-Oderland",1998,190714,0.695068,5,9,3
"6014",12064,"Märkisch-Oderland",1999,190714,0.725878,5,9,3
"6015",12064,"Märkisch-Oderland",2000,190714,0.709188,5,9,3
"6016",12064,"Märkisch-Oderland",2001,190714,0.79141,5,9,3
"6017",12064,"Märkisch-Oderland",2002,190714,0.755582,5,9,3
"6018",12064,"Märkisch-Oderland",2003,190714,0.774851,5,9,3
"6019",12064,"Märkisch-Oderland",2004,190714,0.787576,5,10,3
"6020",12064,"Märkisch-Oderland",2005,190714,0.755609,5,9,3
"6021",12064,"Märkisch-Oderland",2006,190714,0.764773,5,9,3
"6022",12064,"Märkisch-Oderland",2007,190714,0.67841,5,9,3
"6023",12064,"Märkisch-Oderland",2008,190714,0.683491,5,9,3
"6024",12064,"Märkisch-Oderland",2009,190714,0.676095,5,9,3
"6025",12064,"Märkisch-Oderland",2010,190714,0.662701,5,9,3
"6026",12064,"Märkisch-Oderland",2011,190714,0.658339,5,9,3
"6027",12064,"Märkisch-Oderland",2012,190714,0.646645,5,9,3
"6028",12064,"Märkisch-Oderland",2013,190714,0.623834,5,9,3
"6029",12064,"Märkisch-Oderland",2014,190714,0.646786,5,9,3
"6030",12064,"Märkisch-Oderland",2015,190714,0.601428,4,8,2
"6031",12065,"Oberhavel",1998,207524,0.709202,5,9,3
"6032",12065,"Oberhavel",1999,207524,0.72557,5,9,3
"6033",12065,"Oberhavel",2000,207524,0.708891,5,9,3
"6034",12065,"Oberhavel",2001,207524,0.789598,5,9,3
"6035",12065,"Oberhavel",2002,207524,0.753037,5,9,3
"6036",12065,"Oberhavel",2003,207524,0.769395,5,9,3
"6037",12065,"Oberhavel",2004,207524,0.778547,5,10,3
"6038",12065,"Oberhavel",2005,207524,0.730131,5,9,3
"6039",12065,"Oberhavel",2006,207524,0.772267,5,9,3
"6040",12065,"Oberhavel",2007,207524,0.720836,5,9,3
"6041",12065,"Oberhavel",2008,207524,0.698289,5,9,3
"6042",12065,"Oberhavel",2009,207524,0.677348,5,9,3
"6043",12065,"Oberhavel",2010,207524,0.6687,5,9,3
"6044",12065,"Oberhavel",2011,207524,0.653536,5,9,3
"6045",12065,"Oberhavel",2012,207524,0.6629,5,9,3
"6046",12065,"Oberhavel",2013,207524,0.625243,5,9,3
"6047",12065,"Oberhavel",2014,207524,0.629955,5,9,3
"6048",12065,"Oberhavel",2015,207524,0.610324,4,8,2
"6049",12066,"Oberspreewald-Lausitz",1998,112450,0.849277,5,10,3
"6050",12066,"Oberspreewald-Lausitz",1999,112450,0.84339,5,10,3
"6051",12066,"Oberspreewald-Lausitz",2000,112450,0.861781,5,10,3
"6052",12066,"Oberspreewald-Lausitz",2001,112450,0.925398,5,10,3
"6053",12066,"Oberspreewald-Lausitz",2002,112450,0.878062,5,10,3
"6054",12066,"Oberspreewald-Lausitz",2003,112450,0.895049,5,10,3
"6055",12066,"Oberspreewald-Lausitz",2004,112450,0.886735,5,10,3
"6056",12066,"Oberspreewald-Lausitz",2005,112450,0.82743,5,10,3
"6057",12066,"Oberspreewald-Lausitz",2006,112450,0.84348,5,10,3
"6058",12066,"Oberspreewald-Lausitz",2007,112450,0.79996,5,10,3
"6059",12066,"Oberspreewald-Lausitz",2008,112450,0.797017,5,10,3
"6060",12066,"Oberspreewald-Lausitz",2009,112450,0.773092,5,10,3
"6061",12066,"Oberspreewald-Lausitz",2010,112450,0.760397,5,10,3
"6062",12066,"Oberspreewald-Lausitz",2011,112450,0.77226,5,10,3
"6063",12066,"Oberspreewald-Lausitz",2012,112450,0.775666,5,10,3
"6064",12066,"Oberspreewald-Lausitz",2013,112450,0.752922,5,10,3
"6065",12066,"Oberspreewald-Lausitz",2014,112450,0.72773,5,10,3
"6066",12066,"Oberspreewald-Lausitz",2015,112450,0.726059,5,10,3
"6067",12067,"Oder-Spree",1998,182397,0.69694,5,9,3
"6068",12067,"Oder-Spree",1999,182397,0.726762,5,9,3
"6069",12067,"Oder-Spree",2000,182397,0.73339,5,9,3
"6070",12067,"Oder-Spree",2001,182397,0.812776,5,9,3
"6071",12067,"Oder-Spree",2002,182397,0.752238,5,9,3
"6072",12067,"Oder-Spree",2003,182397,0.756995,5,9,3
"6073",12067,"Oder-Spree",2004,182397,0.775828,5,9,3
"6074",12067,"Oder-Spree",2005,182397,0.719092,5,9,3
"6075",12067,"Oder-Spree",2006,182397,0.740527,5,9,3
"6076",12067,"Oder-Spree",2007,182397,0.671229,5,9,3
"6077",12067,"Oder-Spree",2008,182397,0.656408,5,9,3
"6078",12067,"Oder-Spree",2009,182397,0.636772,5,9,3
"6079",12067,"Oder-Spree",2010,182397,0.659218,5,9,3
"6080",12067,"Oder-Spree",2011,182397,0.625036,4,8,2
"6081",12067,"Oder-Spree",2012,182397,0.640588,5,9,3
"6082",12067,"Oder-Spree",2013,182397,0.615175,4,8,2
"6083",12067,"Oder-Spree",2014,182397,0.61603,4,8,2
"6084",12067,"Oder-Spree",2015,182397,0.617212,4,8,2
"6085",12068,"Ostprignitz-Ruppin",1998,99110,0.78703,5,10,3
"6086",12068,"Ostprignitz-Ruppin",1999,99110,0.789904,5,10,3
"6087",12068,"Ostprignitz-Ruppin",2000,99110,0.793845,5,10,3
"6088",12068,"Ostprignitz-Ruppin",2001,99110,0.873511,5,10,3
"6089",12068,"Ostprignitz-Ruppin",2002,99110,0.847773,5,10,3
"6090",12068,"Ostprignitz-Ruppin",2003,99110,0.841791,5,10,3
"6091",12068,"Ostprignitz-Ruppin",2004,99110,0.814066,5,10,3
"6092",12068,"Ostprignitz-Ruppin",2005,99110,0.809872,5,10,3
"6093",12068,"Ostprignitz-Ruppin",2006,99110,0.824324,5,10,3
"6094",12068,"Ostprignitz-Ruppin",2007,99110,0.768714,5,10,3
